retrofit,heating_system,baseline_heating_btu,post_retrofit_btu,intensity_reduction_pct,retrofit_cost,hp_cost,total_capital,retrofit_annual,hp_annual_capital,annual_op_cost,total_annual_cost,annual_emissions_kg,annual_emissions_tons,household_id,envelope_class,hdd,heated_sqft,scenario_id
Attic Insulation,Standard Heat Pump,44433.12999999987,37768.16049999988,15.0,2370.0,12000.0,14370.0,154.17190114025547,1156.1074513109318,0.4743949150058601,1310.753747366193,1.3283057620164083,0.0013283057620164082,104179,medium,1990,1580,attic_insulation_standard_hp
Attic Insulation,Cold Climate Heat Pump,44433.12999999987,37768.16049999988,15.0,2370.0,18000.0,20370.0,154.17190114025547,1734.1611769663978,0.41509555063012765,1888.7481736572834,1.1622675417643573,0.0011622675417643574,104179,medium,1990,1580,attic_insulation_cold_climate_hp
No Retrofit,Gas Furnace,39123.58099999688,39123.58099999688,0.0,0.0,0.0,0.0,0.0,0.0,0.5868537149999531,0.5868537149999531,2.5919372412497927,0.0025919372412497926,114134,good,8152,4400,none_none
No Retrofit,Standard Heat Pump,39123.58099999688,39123.58099999688,0.0,0.0,12000.0,12000.0,0.0,1156.1074513109318,0.8599849281945385,1156.9674362391263,2.407957798944708,0.0024079577989447078,114134,good,8152,4400,none_standard_hp
No Retrofit,Cold Climate Heat Pump,39123.58099999688,39123.58099999688,0.0,0.0,18000.0,18000.0,0.0,1734.1611769663978,0.6879879425556308,1734.8491649089533,1.9263662391557663,0.0019263662391557663,114134,good,8152,4400,none_cold_climate_hp
No Retrofit,Gas Furnace,54966.820999999545,54966.820999999545,0.0,0.0,0.0,0.0,0.0,0.0,0.824502314999993,0.824502314999993,3.6415518912499696,0.0036415518912499695,109784,poor,4399,1650,none_none
No Retrofit,Standard Heat Pump,54966.820999999545,54966.820999999545,0.0,0.0,12000.0,12000.0,0.0,1156.1074513109318,0.8628737949365444,1156.9703251058684,2.4160466258223243,0.0024160466258223243,109784,poor,4399,1650,none_standard_hp
No Retrofit,Cold Climate Heat Pump,54966.820999999545,54966.820999999545,0.0,0.0,18000.0,18000.0,0.0,1734.1611769663978,0.732155147014026,1734.8933321134118,2.0500344116392726,0.0020500344116392726,109784,poor,4399,1650,none_cold_climate_hp
Air Sealing,Gas Furnace,54966.820999999545,49470.13889999958,10.0,825.0,0.0,825.0,66.20013443232031,0.0,0.7420520834999937,66.94218651582031,3.2773967021249724,0.0032773967021249724,109784,poor,4399,1650,air_seal_none
Air Sealing,Standard Heat Pump,54966.820999999545,49470.13889999958,10.0,825.0,12000.0,12825.0,66.20013443232031,1156.1074513109318,0.7765864154428898,1223.0841721586949,2.174441963240091,0.002174441963240091,109784,poor,4399,1650,air_seal_standard_hp
Air Sealing,Cold Climate Heat Pump,54966.820999999545,49470.13889999958,10.0,825.0,18000.0,18825.0,66.20013443232031,1734.1611769663978,0.6589396323126232,1801.0202510310307,1.845030970475345,0.001845030970475345,109784,poor,4399,1650,air_seal_cold_climate_hp
Attic Insulation,Gas Furnace,54966.820999999545,46721.79784999961,15.0,2475.0,0.0,2475.0,161.00230182368452,0.0,0.7008269677499941,161.70312879143452,3.095319107562474,0.003095319107562474,109784,poor,4399,1650,attic_insulation_none
Attic Insulation,Standard Heat Pump,54966.820999999545,46721.79784999961,15.0,2475.0,12000.0,14475.0,161.00230182368452,1156.1074513109318,0.7334427256960625,1317.8431958603123,2.053639631948975,0.002053639631948975,109784,poor,4399,1650,attic_insulation_standard_hp
Attic Insulation,Cold Climate Heat Pump,54966.820999999545,46721.79784999961,15.0,2475.0,18000.0,20475.0,161.00230182368452,1734.1611769663978,0.6223318749619219,1895.7858106650442,1.742529249893381,0.0017425292498933812,109784,poor,4399,1650,attic_insulation_cold_climate_hp
Comprehensive Retrofit,Gas Furnace,54966.820999999545,38476.774699999674,30.0,8250.0,0.0,8250.0,585.3577727186441,0.0,0.577151620499995,585.9349243391441,2.549086323874978,0.002549086323874978,109784,poor,4399,1650,comprehensive_none
Comprehensive Retrofit,Standard Heat Pump,54966.820999999545,38476.774699999674,30.0,8250.0,12000.0,20250.0,585.3577727186441,1156.1074513109318,0.6040116564555809,1742.0692356860316,1.6912326380756264,0.0016912326380756264,109784,poor,4399,1650,comprehensive_standard_hp
Comprehensive Retrofit,Cold Climate Heat Pump,54966.820999999545,38476.774699999674,30.0,8250.0,18000.0,26250.0,585.3577727186441,1734.1611769663978,0.5125086029098179,2320.0314582879514,1.4350240881474903,0.0014350240881474902,109784,poor,4399,1650,comprehensive_cold_climate_hp
No Retrofit,Gas Furnace,37719.85699999936,37719.85699999936,0.0,0.0,0.0,0.0,0.0,0.0,0.5657978549999904,0.5657978549999904,2.4989405262499575,0.0024989405262499575,113898,good,4874,1550,none_none
No Retrofit,Standard Heat Pump,37719.85699999936,37719.85699999936,0.0,0.0,12000.0,12000.0,0.0,1156.1074513109318,0.6469990872452537,1156.754450398177,1.8115974442867102,0.0018115974442867101,113898,good,4874,1550,none_standard_hp
No Retrofit,Cold Climate Heat Pump,37719.85699999936,37719.85699999936,0.0,0.0,18000.0,18000.0,0.0,1734.1611769663978,0.5413838265130869,1734.7025607929108,1.5158747142366433,0.0015158747142366433,113898,good,4874,1550,none_cold_climate_hp
No Retrofit,Gas Furnace,90209.88899999984,90209.88899999984,0.0,0.0,0.0,0.0,0.0,0.0,1.3531483349999973,1.3531483349999973,5.976405146249989,0.005976405146249988,114015,medium,6044,860,none_none
No Retrofit,Standard Heat Pump,90209.88899999984,90209.88899999984,0.0,0.0,12000.0,12000.0,0.0,1156.1074513109318,1.9829254616060925,1158.0903767725379,5.552191292497059,0.005552191292497059,114015,medium,6044,860,none_standard_hp
No Retrofit,Cold Climate Heat Pump,90209.88899999984,90209.88899999984,0.0,0.0,18000.0,18000.0,0.0,1734.1611769663978,1.586340369284874,1735.7475173356827,4.441753033997648,0.004441753033997647,114015,medium,6044,860,none_cold_climate_hp
Air Sealing,Gas Furnace,90209.88899999984,81188.90009999985,10.0,430.0,0.0,430.0,34.504312491997254,0.0,1.2178335014999977,35.72214599349725,5.37876463162499,0.00537876463162499,114015,medium,6044,860,air_seal_none
Air Sealing,Standard Heat Pump,90209.88899999984,81188.90009999985,10.0,430.0,12000.0,12430.0,34.504312491997254,1156.1074513109318,1.7846329154454832,1192.3963967183745,4.996972163247353,0.004996972163247353,114015,medium,6044,860,air_seal_standard_hp
Air Sealing,Cold Climate Heat Pump,90209.88899999984,81188.90009999985,10.0,430.0,18000.0,18430.0,34.504312491997254,1734.1611769663978,1.4277063323563866,1770.0931957907515,3.9975777305978824,0.003997577730597882,114015,medium,6044,860,air_seal_cold_climate_hp
Attic Insulation,Gas Furnace,90209.88899999984,76678.40564999986,15.0,1290.0,0.0,1290.0,83.91635125355677,0.0,1.1501760847499978,85.06652733830677,5.079944374312491,0.00507994437431249,114015,medium,6044,860,attic_insulation_none
Attic Insulation,Standard Heat Pump,90209.88899999984,76678.40564999986,15.0,1290.0,12000.0,13290.0,83.91635125355677,1156.1074513109318,1.6854866423651784,1241.7092892068538,4.719362598622499,0.004719362598622499,114015,medium,6044,860,attic_insulation_standard_hp
Attic Insulation,Cold Climate Heat Pump,90209.88899999984,76678.40564999986,15.0,1290.0,18000.0,19290.0,83.91635125355677,1734.1611769663978,1.3483893138921428,1819.4259175338466,3.775490078898,0.003775490078898,114015,medium,6044,860,attic_insulation_cold_climate_hp
No Retrofit,Gas Furnace,20477.036999999553,20477.036999999553,0.0,0.0,0.0,0.0,0.0,0.0,0.30715555499999325,0.30715555499999325,1.3566037012499703,0.0013566037012499703,101863,medium,5591,800,none_none
No Retrofit,Standard Heat Pump,20477.036999999553,20477.036999999553,0.0,0.0,12000.0,12000.0,0.0,1156.1074513109318,0.4083562889719516,1156.5158075999036,1.1433976091214644,0.0011433976091214644,101863,medium,5591,800,none_standard_hp
No Retrofit,Cold Climate Heat Pump,20477.036999999553,20477.036999999553,0.0,0.0,18000.0,18000.0,0.0,1734.1611769663978,0.33286058015850145,1734.4940375465562,0.9320096244438041,0.0009320096244438041,101863,medium,5591,800,none_cold_climate_hp
Air Sealing,Gas Furnace,20477.036999999553,18429.333299999595,10.0,400.0,0.0,400.0,32.09703487627652,0.0,0.27643999949999387,32.37347487577651,1.2209433311249729,0.0012209433311249729,101863,medium,5591,800,air_seal_none
Air Sealing,Standard Heat Pump,20477.036999999553,18429.333299999595,10.0,400.0,12000.0,12400.0,32.09703487627652,1156.1074513109318,0.3675206600747564,1188.5720068472829,1.029057848209318,0.001029057848209318,101863,medium,5591,800,air_seal_standard_hp
Air Sealing,Cold Climate Heat Pump,20477.036999999553,18429.333299999595,10.0,400.0,18000.0,18400.0,32.09703487627652,1734.1611769663978,0.2995745221426513,1766.5577863648168,0.8388086619994237,0.0008388086619994237,101863,medium,5591,800,air_seal_cold_climate_hp
Attic Insulation,Gas Furnace,20477.036999999553,17405.481449999617,15.0,1200.0,0.0,1200.0,78.06172209633188,0.0,0.26108222174999424,78.32280431808186,1.1531131460624746,0.0011531131460624747,101863,medium,5591,800,attic_insulation_none
Attic Insulation,Standard Heat Pump,20477.036999999553,17405.481449999617,15.0,1200.0,12000.0,13200.0,78.06172209633188,1156.1074513109318,0.34710284562615884,1234.5162762528896,0.9718879677532447,0.0009718879677532447,101863,medium,5591,800,attic_insulation_standard_hp
Attic Insulation,Cold Climate Heat Pump,20477.036999999553,17405.481449999617,15.0,1200.0,18000.0,19200.0,78.06172209633188,1734.1611769663978,0.2829314931347262,1812.5058305558643,0.7922081807772334,0.0007922081807772334,101863,medium,5591,800,attic_insulation_cold_climate_hp
No Retrofit,Gas Furnace,40312.88099999972,40312.88099999972,0.0,0.0,0.0,0.0,0.0,0.0,0.6046932149999957,0.6046932149999957,2.6707283662499814,0.0026707283662499815,109503,good,3014,3000,none_none
No Retrofit,Standard Heat Pump,40312.88099999972,40312.88099999972,0.0,0.0,12000.0,12000.0,0.0,1156.1074513109318,0.5073731578044682,1156.6148244687363,1.420644841852511,0.001420644841852511,109503,good,3014,3000,none_standard_hp
No Retrofit,Cold Climate Heat Pump,40312.88099999972,40312.88099999972,0.0,0.0,18000.0,18000.0,0.0,1734.1611769663978,0.44384033063135675,1734.605017297029,1.242752925767799,0.001242752925767799,109503,good,3014,3000,none_cold_climate_hp
No Retrofit,Gas Furnace,31113.27099999973,31113.27099999973,0.0,0.0,0.0,0.0,0.0,0.0,0.4666990649999959,0.4666990649999959,2.061254203749982,0.002061254203749982,107607,medium,5555,800,none_none
No Retrofit,Standard Heat Pump,31113.27099999973,31113.27099999973,0.0,0.0,12000.0,12000.0,0.0,1156.1074513109318,0.6154405941050984,1156.722891905037,1.7232336634942758,0.0017232336634942758,107607,medium,5555,800,none_standard_hp
No Retrofit,Cold Climate Heat Pump,31113.27099999973,31113.27099999973,0.0,0.0,18000.0,18000.0,0.0,1734.1611769663978,0.5024120185118756,1734.6635889849097,1.4067536518332517,0.0014067536518332518,107607,medium,5555,800,none_cold_climate_hp
Air Sealing,Gas Furnace,31113.27099999973,28001.94389999976,10.0,400.0,0.0,400.0,32.09703487627652,0.0,0.42002915849999634,32.51706403477651,1.8551287833749839,0.001855128783374984,107607,medium,5555,800,air_seal_none
Air Sealing,Standard Heat Pump,31113.27099999973,28001.94389999976,10.0,400.0,12000.0,12400.0,32.09703487627652,1156.1074513109318,0.5538965346945887,1188.7583827219028,1.5509102971448483,0.0015509102971448482,107607,medium,5555,800,air_seal_standard_hp
Air Sealing,Cold Climate Heat Pump,31113.27099999973,28001.94389999976,10.0,400.0,18000.0,18400.0,32.09703487627652,1734.1611769663978,0.45217081666068804,1766.710382659335,1.2660782866499265,0.0012660782866499266,107607,medium,5555,800,air_seal_cold_climate_hp
Attic Insulation,Gas Furnace,31113.27099999973,26446.280349999775,15.0,1200.0,0.0,1200.0,78.06172209633188,0.0,0.39669420524999655,78.45841630158188,1.7520660731874849,0.0017520660731874848,107607,medium,5555,800,attic_insulation_none
Attic Insulation,Standard Heat Pump,31113.27099999973,26446.280349999775,15.0,1200.0,12000.0,13200.0,78.06172209633188,1156.1074513109318,0.5231245049893337,1234.6922979122528,1.4647486139701344,0.0014647486139701344,107607,medium,5555,800,attic_insulation_standard_hp
Attic Insulation,Cold Climate Heat Pump,31113.27099999973,26446.280349999775,15.0,1200.0,18000.0,19200.0,78.06172209633188,1734.1611769663978,0.42705021573509433,1812.6499492784646,1.195740604058264,0.0011957406040582642,107607,medium,5555,800,attic_insulation_cold_climate_hp
No Retrofit,Gas Furnace,24821.019999999942,24821.019999999942,0.0,0.0,0.0,0.0,0.0,0.0,0.37231529999999907,0.37231529999999907,1.644392574999996,0.001644392574999996,112046,medium,2316,500,none_none
No Retrofit,Standard Heat Pump,24821.019999999942,24821.019999999942,0.0,0.0,12000.0,12000.0,0.0,1156.1074513109318,0.3117696365767871,1156.4192209475086,0.8729549824150039,0.000872954982415004,112046,medium,2316,500,none_standard_hp
No Retrofit,Cold Climate Heat Pump,24821.019999999942,24821.019999999942,0.0,0.0,18000.0,18000.0,0.0,1734.1611769663978,0.2727984320046887,1734.4339753984025,0.7638356096131284,0.0007638356096131283,112046,medium,2316,500,none_cold_climate_hp
Air Sealing,Gas Furnace,24821.019999999942,22338.917999999943,10.0,250.0,0.0,250.0,20.06064679767282,0.0,0.3350837699999991,20.39573056767282,1.4799533174999961,0.0014799533174999961,112046,medium,2316,500,air_seal_none
Air Sealing,Standard Heat Pump,24821.019999999942,22338.917999999943,10.0,250.0,12000.0,12250.0,20.06064679767282,1156.1074513109318,0.28059267291910833,1176.4486907815237,0.7856594841735033,0.0007856594841735033,112046,medium,2316,500,air_seal_standard_hp
Air Sealing,Cold Climate Heat Pump,24821.019999999942,22338.917999999943,10.0,250.0,18000.0,18250.0,20.06064679767282,1734.1611769663978,0.24551858880421976,1754.467342352875,0.6874520486518153,0.0006874520486518153,112046,medium,2316,500,air_seal_cold_climate_hp
Attic Insulation,Gas Furnace,24821.019999999942,21097.866999999947,15.0,750.0,0.0,750.0,48.788576310207425,0.0,0.31646800499999916,49.10504431520742,1.3977336887499963,0.0013977336887499962,112046,medium,2316,500,attic_insulation_none
Attic Insulation,Standard Heat Pump,24821.019999999942,21097.866999999947,15.0,750.0,12000.0,12750.0,48.788576310207425,1156.1074513109318,0.26500419109026896,1205.1610318122293,0.7420117350527532,0.0007420117350527531,112046,medium,2316,500,attic_insulation_standard_hp
Attic Insulation,Cold Climate Heat Pump,24821.019999999942,21097.866999999947,15.0,750.0,18000.0,18750.0,48.788576310207425,1734.1611769663978,0.23187866720398534,1783.1816319438092,0.649260268171159,0.000649260268171159,112046,medium,2316,500,attic_insulation_cold_climate_hp
No Retrofit,Gas Furnace,29287.68499999941,29287.68499999941,0.0,0.0,0.0,0.0,0.0,0.0,0.43931527499999107,0.43931527499999107,1.9403091312499605,0.0019403091312499604,100800,medium,4514,1500,none_none
No Retrofit,Standard Heat Pump,29287.68499999941,29287.68499999941,0.0,0.0,12000.0,12000.0,0.0,1156.1074513109318,0.46939825833977394,1156.5768495692716,1.314315123351367,0.001314315123351367,100800,medium,4514,1500,none_standard_hp
No Retrofit,Cold Climate Heat Pump,29287.68499999941,29287.68499999941,0.0,0.0,18000.0,18000.0,0.0,1734.1611769663978,0.3970272656879433,1734.5582042320857,1.1116763439262412,0.0011116763439262412,100800,medium,4514,1500,none_cold_climate_hp
Air Sealing,Gas Furnace,29287.68499999941,26358.91649999947,10.0,750.0,0.0,750.0,60.181940393018465,0.0,0.395383747499992,60.577324140518456,1.7462782181249648,0.0017462782181249647,100800,medium,4514,1500,air_seal_none
Air Sealing,Standard Heat Pump,29287.68499999941,26358.91649999947,10.0,750.0,12000.0,12750.0,60.181940393018465,1156.1074513109318,0.4224584325057965,1216.7118501364562,1.1828836110162302,0.0011828836110162303,100800,medium,4514,1500,air_seal_standard_hp
Air Sealing,Cold Climate Heat Pump,29287.68499999941,26358.91649999947,10.0,750.0,18000.0,18750.0,60.181940393018465,1734.1611769663978,0.3573245391191489,1794.7004418985355,1.000508709533617,0.001000508709533617,100800,medium,4514,1500,air_seal_cold_climate_hp
Attic Insulation,Gas Furnace,29287.68499999941,24894.532249999498,15.0,2250.0,0.0,2250.0,146.36572893062228,0.0,0.37341798374999247,146.73914691437227,1.6492627615624669,0.0016492627615624668,100800,medium,4514,1500,attic_insulation_none
Attic Insulation,Standard Heat Pump,29287.68499999941,24894.532249999498,15.0,2250.0,12000.0,14250.0,146.36572893062228,1156.1074513109318,0.3989885195888078,1302.8721687611428,1.1171678548486619,0.001117167854848662,100800,medium,4514,1500,attic_insulation_standard_hp
Attic Insulation,Cold Climate Heat Pump,29287.68499999941,24894.532249999498,15.0,2250.0,18000.0,20250.0,146.36572893062228,1734.1611769663978,0.3374731758347518,1880.8643790728547,0.9449248923373049,0.0009449248923373049,100800,medium,4514,1500,attic_insulation_cold_climate_hp
No Retrofit,Gas Furnace,53513.67699999974,53513.67699999974,0.0,0.0,0.0,0.0,0.0,0.0,0.802705154999996,0.802705154999996,3.5452811012499823,0.0035452811012499823,104671,medium,6682,800,none_none
No Retrofit,Standard Heat Pump,53513.67699999974,53513.67699999974,0.0,0.0,12000.0,12000.0,0.0,1156.1074513109318,1.1762971204572041,1157.2837484313889,3.2936319372801717,0.003293631937280172,104671,medium,6682,800,none_standard_hp
No Retrofit,Cold Climate Heat Pump,53513.67699999974,53513.67699999974,0.0,0.0,18000.0,18000.0,0.0,1734.1611769663978,0.9410376963657633,1735.1022146627636,2.634905549824137,0.002634905549824137,104671,medium,6682,800,none_cold_climate_hp
Air Sealing,Gas Furnace,53513.67699999974,48162.309299999775,10.0,400.0,0.0,400.0,32.09703487627652,0.0,0.7224346394999966,32.81946951577651,3.190752991124985,0.003190752991124985,104671,medium,6682,800,air_seal_none
Air Sealing,Standard Heat Pump,53513.67699999974,48162.309299999775,10.0,400.0,12000.0,12400.0,32.09703487627652,1156.1074513109318,1.0586674084114838,1189.2631535956198,2.9642687435521546,0.0029642687435521547,104671,medium,6682,800,air_seal_standard_hp
Air Sealing,Cold Climate Heat Pump,53513.67699999974,48162.309299999775,10.0,400.0,18000.0,18400.0,32.09703487627652,1734.1611769663978,0.846933926729187,1767.1051457694034,2.371414994841724,0.002371414994841724,104671,medium,6682,800,air_seal_cold_climate_hp
Attic Insulation,Gas Furnace,53513.67699999974,45486.62544999979,15.0,1200.0,0.0,1200.0,78.06172209633188,0.0,0.6822993817499968,78.74402147808188,3.013488936062486,0.0030134889360624857,104671,medium,6682,800,attic_insulation_none
Attic Insulation,Standard Heat Pump,53513.67699999974,45486.62544999979,15.0,1200.0,12000.0,13200.0,78.06172209633188,1156.1074513109318,0.9998525523886237,1235.1690259596521,2.7995871466881463,0.0027995871466881465,104671,medium,6682,800,attic_insulation_standard_hp
Attic Insulation,Cold Climate Heat Pump,53513.67699999974,45486.62544999979,15.0,1200.0,18000.0,19200.0,78.06172209633188,1734.1611769663978,0.799882041910899,1813.0227811046404,2.239669717350517,0.0022396697173505168,104671,medium,6682,800,attic_insulation_cold_climate_hp
No Retrofit,Gas Furnace,55338.065999999584,55338.065999999584,0.0,0.0,0.0,0.0,0.0,0.0,0.8300709899999937,0.8300709899999937,3.666146872499972,0.0036661468724999723,117686,good,2843,2300,none_none
No Retrofit,Standard Heat Pump,55338.065999999584,55338.065999999584,0.0,0.0,12000.0,12000.0,0.0,1156.1074513109318,0.6950854044548599,1156.8025367153866,1.946239132473608,0.0019462391324736078,117686,good,2843,2300,none_standard_hp
No Retrofit,Cold Climate Heat Pump,55338.065999999584,55338.065999999584,0.0,0.0,18000.0,18000.0,0.0,1734.1611769663978,0.6081997288980024,1734.7693766952957,1.702959240914407,0.001702959240914407,117686,good,2843,2300,none_cold_climate_hp
No Retrofit,Gas Furnace,59695.78299999946,59695.78299999946,0.0,0.0,0.0,0.0,0.0,0.0,0.8954367449999917,0.8954367449999917,3.9548456237499634,0.003954845623749963,102039,poor,6670,2280,none_none
No Retrofit,Standard Heat Pump,59695.78299999946,59695.78299999946,0.0,0.0,12000.0,12000.0,0.0,1156.1074513109318,1.3121874926729071,1157.4196388036046,3.67412497948414,0.00367412497948414,102039,poor,6670,2280,none_standard_hp
No Retrofit,Cold Climate Heat Pump,59695.78299999946,59695.78299999946,0.0,0.0,18000.0,18000.0,0.0,1734.1611769663978,1.0497499941383257,1735.2109269605362,2.939299983587312,0.002939299983587312,102039,poor,6670,2280,none_cold_climate_hp
Air Sealing,Gas Furnace,59695.78299999946,53726.204699999515,10.0,1140.0,0.0,1140.0,91.47654939738807,0.0,0.8058930704999927,92.28244246788806,3.5593610613749678,0.0035593610613749676,102039,poor,6670,2280,air_seal_none
Air Sealing,Standard Heat Pump,59695.78299999946,53726.204699999515,10.0,1140.0,12000.0,13140.0,91.47654939738807,1156.1074513109318,1.1809687434056164,1248.7649694517254,3.306712481535726,0.003306712481535726,102039,poor,6670,2280,air_seal_standard_hp
Air Sealing,Cold Climate Heat Pump,59695.78299999946,53726.204699999515,10.0,1140.0,18000.0,19140.0,91.47654939738807,1734.1611769663978,0.9447749947244932,1826.5825013585102,2.645369985228581,0.002645369985228581,102039,poor,6670,2280,air_seal_cold_climate_hp
Attic Insulation,Gas Furnace,59695.78299999946,50741.41554999953,15.0,3420.0,0.0,3420.0,222.47590797454586,0.0,0.7611212332499929,223.23702920779584,3.3616187801874684,0.0033616187801874683,102039,poor,6670,2280,attic_insulation_none
Attic Insulation,Standard Heat Pump,59695.78299999946,50741.41554999953,15.0,3420.0,12000.0,15420.0,222.47590797454586,1156.1074513109318,1.115359368771971,1379.6987186542497,3.1230062325615187,0.003123006232561519,102039,poor,6670,2280,attic_insulation_standard_hp
Attic Insulation,Cold Climate Heat Pump,59695.78299999946,50741.41554999953,15.0,3420.0,18000.0,21420.0,222.47590797454586,1734.1611769663978,0.8922874950175768,1957.5293724359612,2.498404986049215,0.002498404986049215,102039,poor,6670,2280,attic_insulation_cold_climate_hp
Comprehensive Retrofit,Gas Furnace,59695.78299999946,41787.048099999614,30.0,11400.0,0.0,11400.0,808.8580132112174,0.0,0.6268057214999941,809.4848189327174,2.7683919366249743,0.0027683919366249744,102039,poor,6670,2280,comprehensive_none
Comprehensive Retrofit,Standard Heat Pump,59695.78299999946,41787.048099999614,30.0,11400.0,12000.0,23400.0,808.8580132112174,1156.1074513109318,0.9185312448710349,1965.8839957670202,2.571887485638898,0.0025718874856388977,102039,poor,6670,2280,comprehensive_standard_hp
Comprehensive Retrofit,Cold Climate Heat Pump,59695.78299999946,41787.048099999614,30.0,11400.0,18000.0,29400.0,808.8580132112174,1734.1611769663978,0.7348249958968279,2543.754015173512,2.057509988511118,0.002057509988511118,102039,poor,6670,2280,comprehensive_cold_climate_hp
No Retrofit,Gas Furnace,23443.99399999996,23443.99399999996,0.0,0.0,0.0,0.0,0.0,0.0,0.3516599099999993,0.3516599099999993,1.553164602499997,0.001553164602499997,101529,medium,3724,900,none_none
No Retrofit,Standard Heat Pump,23443.99399999996,23443.99399999996,0.0,0.0,12000.0,12000.0,0.0,1156.1074513109318,0.3284436719798972,1156.4358949829116,0.9196422815437122,0.0009196422815437122,101529,medium,3724,900,none_standard_hp
No Retrofit,Cold Climate Heat Pump,23443.99399999996,23443.99399999996,0.0,0.0,18000.0,18000.0,0.0,1734.1611769663978,0.283302980393875,1734.4444799467917,0.79324834510285,0.00079324834510285,101529,medium,3724,900,none_cold_climate_hp
Air Sealing,Gas Furnace,23443.99399999996,21099.594599999964,10.0,450.0,0.0,450.0,36.10916423581108,0.0,0.3164939189999994,36.42565815481108,1.3978481422499975,0.0013978481422499975,101529,medium,3724,900,air_seal_none
Air Sealing,Standard Heat Pump,23443.99399999996,21099.594599999964,10.0,450.0,12000.0,12450.0,36.10916423581108,1156.1074513109318,0.29559930478190743,1192.5122148515247,0.8276780533893409,0.0008276780533893409,101529,medium,3724,900,air_seal_standard_hp
Air Sealing,Cold Climate Heat Pump,23443.99399999996,21099.594599999964,10.0,450.0,18000.0,18450.0,36.10916423581108,1734.1611769663978,0.2549726823544875,1770.5253138845633,0.7139235105925651,0.0007139235105925651,101529,medium,3724,900,air_seal_cold_climate_hp
Attic Insulation,Gas Furnace,23443.99399999996,19927.394899999963,15.0,1350.0,0.0,1350.0,87.81943735837336,0.0,0.2989109234999994,88.11834828187337,1.3201899121249974,0.0013201899121249973,101529,medium,3724,900,attic_insulation_none
Attic Insulation,Standard Heat Pump,23443.99399999996,19927.394899999963,15.0,1350.0,12000.0,13350.0,87.81943735837336,1156.1074513109318,0.27917712118291255,1244.206065790488,0.7816959393121552,0.0007816959393121552,101529,medium,3724,900,attic_insulation_standard_hp
Attic Insulation,Cold Climate Heat Pump,23443.99399999996,19927.394899999963,15.0,1350.0,18000.0,19350.0,87.81943735837336,1734.1611769663978,0.24080753333479377,1822.221421858106,0.6742610933374226,0.0006742610933374225,101529,medium,3724,900,attic_insulation_cold_climate_hp
No Retrofit,Gas Furnace,19441.225999999846,19441.225999999846,0.0,0.0,0.0,0.0,0.0,0.0,0.2916183899999976,0.2916183899999976,1.2879812224999896,0.0012879812224999897,101850,good,4272,1250,none_none
No Retrofit,Standard Heat Pump,19441.225999999846,19441.225999999846,0.0,0.0,12000.0,12000.0,0.0,1156.1074513109318,0.2984233984392885,1156.4058747093711,0.8355855156300077,0.0008355855156300077,101850,good,4272,1250,none_standard_hp
No Retrofit,Cold Climate Heat Pump,19441.225999999846,19441.225999999846,0.0,0.0,18000.0,18000.0,0.0,1734.1611769663978,0.2540679587188235,1734.4152449251167,0.7113902844127058,0.0007113902844127058,101850,good,4272,1250,none_cold_climate_hp
No Retrofit,Gas Furnace,54711.523999999736,54711.523999999736,0.0,0.0,0.0,0.0,0.0,0.0,0.8206728599999958,0.8206728599999958,3.6246384649999817,0.0036246384649999816,100876,good,6277,1700,none_none
No Retrofit,Standard Heat Pump,54711.523999999736,54711.523999999736,0.0,0.0,12000.0,12000.0,0.0,1156.1074513109318,1.202627286049232,1157.310078596981,3.3673564009378496,0.0033673564009378495,100876,good,6277,1700,none_standard_hp
No Retrofit,Cold Climate Heat Pump,54711.523999999736,54711.523999999736,0.0,0.0,18000.0,18000.0,0.0,1734.1611769663978,0.9621018288393856,1735.1232787952372,2.6938851207502794,0.0026938851207502796,100876,good,6277,1700,none_cold_climate_hp
No Retrofit,Gas Furnace,14807.63199999992,14807.63199999992,0.0,0.0,0.0,0.0,0.0,0.0,0.22211447999999878,0.22211447999999878,0.9810056199999946,0.0009810056199999946,115233,good,3825,1400,none_none
No Retrofit,Standard Heat Pump,14807.63199999992,14807.63199999992,0.0,0.0,12000.0,12000.0,0.0,1156.1074513109318,0.21084382341912924,1156.3182951343508,0.590362705573562,0.000590362705573562,115233,good,3825,1400,none_standard_hp
No Retrofit,Cold Climate Heat Pump,14807.63199999992,14807.63199999992,0.0,0.0,18000.0,18000.0,0.0,1734.1611769663978,0.18145792468475583,1734.3426348910825,0.5080821891173164,0.0005080821891173164,115233,good,3825,1400,none_cold_climate_hp
No Retrofit,Gas Furnace,16933.95199999965,16933.95199999965,0.0,0.0,0.0,0.0,0.0,0.0,0.2540092799999947,0.2540092799999947,1.1218743199999766,0.0011218743199999765,115832,medium,3206,1700,none_none
No Retrofit,Standard Heat Pump,16933.95199999965,16933.95199999965,0.0,0.0,12000.0,12000.0,0.0,1156.1074513109318,0.21915178588375403,1156.3266030968155,0.6136250004745113,0.0006136250004745113,115832,medium,3206,1700,none_standard_hp
No Retrofit,Cold Climate Heat Pump,16933.95199999965,16933.95199999965,0.0,0.0,18000.0,18000.0,0.0,1734.1611769663978,0.1910337738381094,1734.352210740236,0.5348945667467063,0.0005348945667467064,115832,medium,3206,1700,none_cold_climate_hp
